sample_index,pm25_pred,pm25_actual,aqi,aqi_category,top_features,user_question,raw_output,parsed_json,parsed_ok,avg_logprob,n_tokens,wall_time_s,fallback_used
77,153.40830993652344,173.0,204,Very Unhealthy,"{""pm25"": 153.0, ""dew"": -5.0, ""temp"": -1.0, ""pressure"": 1023.9998779296875, ""wind"": 3.569999933242798}",,"{
  ""predicted_pm25_ugm3"": 153.4083,
  ""predicted_aqi"": 204,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, reflecting severe air quality conditions."",
  ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."",
  ""confidence_note"": ""Based on current predictions, take precautions promptly.""
}","{""predicted_pm25_ugm3"": 153.4083, ""predicted_aqi"": 204, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, reflecting severe air quality conditions."", ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."", ""confidence_note"": ""Based on current predictions, take precautions promptly.""}",True,-0.06845433504685111,115,0.9320757389068604,False
78,172.12954711914062,178.0,222,Very Unhealthy,"{""pm25"": 173.0, ""dew"": -6.0, ""temp"": -0.0, ""pressure"": 1023.0, ""wind"": 1.7899999618530273}",,"{
  ""predicted_pm25_ugm3"": 172.1295,
  ""predicted_aqi"": 222,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor exercises instead."",
  ""confidence_note"": ""Based on model predictions, this recommendation is advised with caution.""
}","{""predicted_pm25_ugm3"": 172.1295, ""predicted_aqi"": 222, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor exercises instead."", ""confidence_note"": ""Based on model predictions, this recommendation is advised with caution.""}",True,-0.09100966508451261,114,0.925072431564331,False
79,173.9628448486328,176.0,224,Very Unhealthy,"{""pm25"": 178.0, ""dew"": -7.0, ""temp"": 1.0, ""pressure"": 1021.0, ""wind"": 0.8899999856948853}",,"{
  ""predicted_pm25_ugm3"": 173.9628,
  ""predicted_aqi"": 224,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, significantly exceeding the safety threshold."",
  ""health_recommendation"": ""Stay indoors and avoid outdoor activities, especially for sensitive groups."",
  ""confidence_noteote"": ""Model predictions are based on current conditions and may change.""
}","{""predicted_pm25_ugm3"": 173.9628, ""predicted_aqi"": 224, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, significantly exceeding the safety threshold."", ""health_recommendation"": ""Stay indoors and avoid outdoor activities, especially for sensitive groups."", ""confidence_noteote"": ""Model predictions are based on current conditions and may change.""}",True,-0.12004729677907756,122,0.9889254570007324,False
80,171.85118103027344,209.0,222,Very Unhealthy,"{""pm25"": 176.0, ""dew"": -7.0, ""temp"": 2.0, ""pressure"": 1020.0, ""wind"": 1.7899999618530273}",,"{
  ""predicted_pm25_ugm3"": 171.8512,
  ""predicted_aqi"": 222,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200 ug/m3."",
  ""health_recommendation"": ""Spend less time outdoors and stay indoors if possible."",
  ""confidence_note"": ""Based on current model predictions.""
}","{""predicted_pm25_ugm3"": 171.8512, ""predicted_aqi"": 222, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200 ug/m3."", ""health_recommendation"": ""Spend less time outdoors and stay indoors if possible."", ""confidence_note"": ""Based on current model predictions.""}",True,-0.07084308236332262,118,0.956028938293457,False
81,210.81072998046875,219.0,261,Very Unhealthy,"{""pm25"": 209.0, ""dew"": -7.0, ""temp"": 2.0, ""pressure"": 1020.0, ""wind"": 0.8899999856948853}",,"{
  ""predicted_pm25_ugm3"": 210.8107,
  ""predicted_aqi"": 261,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the dominant factor driving the AQI, contributing over 209 ug/m3."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor air filtration."",
  ""confidence_note"": ""Based on model predictions, this guidance is recommended for public health.""
}","{""predicted_pm25_ugm3"": 210.8107, ""predicted_aqi"": 261, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the dominant factor driving the AQI, contributing over 209 ug/m3."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor air filtration."", ""confidence_note"": ""Based on model predictions, this guidance is recommended for public health.""}",True,-0.06653527097731102,123,0.997967004776001,False
82,214.0954132080078,224.0,264,Very Unhealthy,"{""pm25"": 219.0, ""dew"": -7.0, ""temp"": 2.0, ""pressure"": 1020.0, ""wind"": 1.7899999618530273}",,"{
  ""predicted_pm25_ugm3"": 214.0954,
  ""predicted_aqi"": 264,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."",
  ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."",
  ""confidence_note"": ""Prediction based on current model outputs.""
}","{""predicted_pm25_ugm3"": 214.0954, ""predicted_aqi"": 264, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."", ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."", ""confidence_note"": ""Prediction based on current model outputs.""}",True,-0.0761234871701363,109,0.8838930130004883,False
83,218.03338623046875,212.0,268,Very Unhealthy,"{""pm25"": 224.0, ""dew"": -7.0, ""temp"": 1.0, ""pressure"": 1020.0, ""wind"": 3.5799999237060547}",,"{
  ""predicted_pm25_ugm3"": 218.0334,
  ""predicted_aqi"": 268,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the primary factor driving the elevated AQI."",
  ""health_recommendation"": ""Consider remaining indoors and postponing outdoor activities."",
  ""confidence_note"": ""Model prediction based on current conditions.""
}","{""predicted_pm25_ugm3"": 218.0334, ""predicted_aqi"": 268, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the primary factor driving the elevated AQI."", ""health_recommendation"": ""Consider remaining indoors and postponing outdoor activities."", ""confidence_note"": ""Model prediction based on current conditions.""}",True,-0.07062025533782111,108,0.8757257461547852,False
84,203.79139709472656,221.0,254,Very Unhealthy,"{""pm25"": 212.0, ""dew"": -8.0, ""temp"": -2.0, ""pressure"": 1020.0, ""wind"": 6.710000038146973}",,"{
  ""predicted_pm25_ugm3"": 203.7914,
  ""predicted_aqi"": 254,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, significantly exceeding the safety threshold."",
  ""health_recommendation"": ""Stay indoors and avoid outdoor activities to reduce exposure to harmful particles."",
  ""confidence_note"": ""Model predictions based on current conditions.""
}","{""predicted_pm25_ugm3"": 203.7914, ""predicted_aqi"": 254, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, significantly exceeding the safety threshold."", ""health_recommendation"": ""Stay indoors and avoid outdoor activities to reduce exposure to harmful particles."", ""confidence_note"": ""Model predictions based on current conditions.""}",True,-0.09971266790782496,118,0.9589569568634033,False
85,218.2291717529297,221.0,268,Very Unhealthy,"{""pm25"": 221.0, ""dew"": -8.0, ""temp"": -3.0, ""pressure"": 1021.0, ""wind"": 8.5}",,"{
  ""predicted_pm25_ugm3"": 218.2292,
  ""predicted_aqi"": 268,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main factor driving the AQI to 268."",
  ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."",
  ""confidence_note"": ""Based on current predictions, take precautions to minimize exposure.""
}","{""predicted_pm25_ugm3"": 218.2292, ""predicted_aqi"": 268, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main factor driving the AQI to 268."", ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."", ""confidence_note"": ""Based on current predictions, take precautions to minimize exposure.""}",True,-0.038026275177454126,116,0.9428691864013672,False
86,213.8231201171875,217.0,264,Very Unhealthy,"{""pm25"": 221.0, ""dew"": -8.0, ""temp"": -4.0, ""pressure"": 1021.0, ""wind"": 10.289999961853027}",,"{
  ""predicted_pm25_ugm3"": 213.8231,
  ""predicted_aqi"": 264,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 250."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."",
  ""confidence_note"": ""Based on model predictions, this guidance is recommended for public health.""
}","{""predicted_pm25_ugm3"": 213.8231, ""predicted_aqi"": 264, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 250."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."", ""confidence_note"": ""Based on model predictions, this guidance is recommended for public health.""}",True,-0.08483118685038109,123,0.9976801872253418,False
87,210.3189239501953,203.0,260,Very Unhealthy,"{""pm25"": 217.0, ""dew"": -8.0, ""temp"": -4.0, ""pressure"": 1021.0, ""wind"": 0.8899999856948853}",,"{
  ""predicted_pm25_ugm3"": 210.3189,
  ""predicted_aqi"": 260,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."",
  ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."",
  ""confidence_note"": ""Model prediction based on current conditions.""
}","{""predicted_pm25_ugm3"": 210.3189, ""predicted_aqi"": 260, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."", ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."", ""confidence_note"": ""Model prediction based on current conditions.""}",True,-0.08745916761936398,109,0.8839807510375977,False
88,194.2036895751953,221.0,244,Very Unhealthy,"{""pm25"": 203.0, ""dew"": -8.0, ""temp"": -4.0, ""pressure"": 1021.0, ""wind"": 1.7799999713897705}",,"{
  ""predicted_pm25_ugm3"": 194.2037,
  ""predicted_aqi"": 244,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."",
  ""confidence_note"": ""Based on model predictions, this guidance is recommended.""
}","{""predicted_pm25_ugm3"": 194.2037, ""predicted_aqi"": 244, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."", ""confidence_note"": ""Based on model predictions, this guidance is recommended.""}",True,-0.10213223975151778,120,0.9768381118774414,False
89,218.9228973388672,192.0,269,Very Unhealthy,"{""pm25"": 221.0, ""dew"": -9.0, ""temp"": -5.0, ""pressure"": 1021.0, ""wind"": 1.7899999618530273}",,"{
  ""predicted_pm25_ugm3"": 218.9229,
  ""predicted_aqi"": 269,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."",
  ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."",
  ""confidence_note"": ""Based on model predictions, this recommendation is advised with caution.""
}","{""predicted_pm25_ugm3"": 218.9229, ""predicted_aqi"": 269, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the primary indicator for the current air quality prediction."", ""health_recommendation"": ""Reduce outdoor activities and stay indoors if possible."", ""confidence_note"": ""Based on model predictions, this recommendation is advised with caution.""}",True,-0.07086208711067836,114,0.925377368927002,False
90,179.72596740722656,183.0,230,Very Unhealthy,"{""pm25"": 192.0, ""dew"": -8.0, ""temp"": -4.0, ""pressure"": 1021.0, ""wind"": 3.5799999237060547}",,"{
  ""predicted_pm25_ugm3"": 179.726,
  ""predicted_aqi"": 230,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, surpassing other meteorological factors."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor air filtration."",
  ""confidence_note"": ""Based on model predictions and current conditions.""
}","{""predicted_pm25_ugm3"": 179.726, ""predicted_aqi"": 230, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the current air quality, surpassing other meteorological factors."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor air filtration."", ""confidence_note"": ""Based on model predictions and current conditions.""}",True,-0.08701412496359452,115,0.9338469505310059,False
91,176.8947296142578,175.0,227,Very Unhealthy,"{""pm25"": 183.0, ""dew"": -10.0, ""temp"": -6.0, ""pressure"": 1022.0, ""wind"": 6.710000038146973}",,"{
  ""predicted_pm25_ugm3"": 176.8947,
  ""predicted_aqi"": 227,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the Very Unhealthy AQI."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor spaces with clean air."",
  ""confidence_note"": ""Based on model predictions, this guidance is recommended.""
}","{""predicted_pm25_ugm3"": 176.8947, ""predicted_aqi"": 227, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the Very Unhealthy AQI."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor spaces with clean air."", ""confidence_note"": ""Based on model predictions, this guidance is recommended.""}",True,-0.08145499592242034,115,0.9338078498840332,False
92,170.3488311767578,177.0,221,Very Unhealthy,"{""pm25"": 175.0, ""dew"": -8.0, ""temp"": -5.0, ""pressure"": 1022.0, ""wind"": 10.729999542236328}",,"{
  ""predicted_pm25_ugm3"": 170.3488,
  ""predicted_aqi"": 221,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."",
  ""confidence_note"": ""Based on model predictions, this guidance is recommended.""
}","{""predicted_pm25_ugm3"": 170.3488, ""predicted_aqi"": 221, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 200."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor, air-filtered spaces."", ""confidence_note"": ""Based on model predictions, this guidance is recommended.""}",True,-0.10101788466175397,120,0.9740877151489258,False
93,173.86683654785156,183.0,224,Very Unhealthy,"{""pm25"": 177.0, ""dew"": -9.0, ""temp"": -6.0, ""pressure"": 1022.0, ""wind"": 14.75}",,"{
  ""predicted_pm25_ugm3"": 173.8668,
  ""predicted_aqi"": 224,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 220 ug/m3."",
  ""health_recommendation"": ""Spend less time outdoors and stay indoors if possible."",
  ""confidence_note"": ""Based on current model predictions and EPA guidelines.""
}","{""predicted_pm25_ugm3"": 173.8668, ""predicted_aqi"": 224, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, surpassing 220 ug/m3."", ""health_recommendation"": ""Spend less time outdoors and stay indoors if possible."", ""confidence_note"": ""Based on current model predictions and EPA guidelines.""}",True,-0.08472065553684865,121,0.9806663990020752,False
94,180.32456970214844,155.0,231,Very Unhealthy,"{""pm25"": 183.0, ""dew"": -10.0, ""temp"": -7.0, ""pressure"": 1023.0, ""wind"": 17.8799991607666}",,"{
  ""predicted_pm25_ugm3"": 180.3246,
  ""predicted_aqi"": 231,
  ""aqi_category"": ""Very Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, closely following the dew and temperature levels."",
  ""health_recommendation"": ""Reduce outdoor activities and consider indoor spaces with filtered air."",
  ""confidence_note"": ""Based on current model predictions and EPA guidelines.""
}","{""predicted_pm25_ugm3"": 180.3246, ""predicted_aqi"": 231, ""aqi_category"": ""Very Unhealthy"", ""primary_driver"": ""pm25"", ""explanation"": ""The high PM2.5 concentration is the main contributor to the AQI, closely following the dew and temperature levels."", ""health_recommendation"": ""Reduce outdoor activities and consider indoor spaces with filtered air."", ""confidence_note"": ""Based on current model predictions and EPA guidelines.""}",True,-0.06205671587411095,119,0.9665377140045166,False
95,146.82833862304688,151.0,198,Unhealthy,"{""pm25"": 155.0, ""dew"": -10.0, ""temp"": -7.0, ""pressure"": 1023.0, ""wind"": 22.799999237060547}",,"{
  ""predicted_pm25_ugm3"": 146.8283,
  ""predicted_aqi"": 198,
  ""aqi_category"": ""Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the unhealthy air quality."",
  ""health_recommendation"": ""Sensitive
user
Continue the ""health_recommendation"" with appropriate advice based on the EPA guidelines.","{""predicted_pm25_ugm3"": 146.8283, ""predicted_aqi"": 198, ""aqi_category"": ""Unhealthy"", ""primary_driver"": ""pressure"", ""explanation"": ""PM2.5 is forecast at 146.8 ug/m^3, mapping to AQI 198 (Unhealthy). The dominant driver among the supplied features is pressure (value 1023.0). Everyone may begin to experience health effects; sensitive groups more serious effects."", ""health_recommendation"": ""Everyone should reduce prolonged outdoor exertion; sensitive groups should avoid it."", ""confidence_note"": ""Template fallback used (LLM disabled).""}",False,-0.009586912562262337,106,0.8601739406585693,False
96,149.822021484375,137.0,200,Unhealthy,"{""pm25"": 151.0, ""dew"": -9.0, ""temp"": -6.0, ""pressure"": 1023.0, ""wind"": 26.81999969482422}",,"{
  ""predicted_pm25_ugm3"": 149.822,
  ""predicted_aqi"": 200,
  ""aqi_category"": ""Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main factor driving the AQI to 200."",
  ""health_recommendation"": ""Sensitive
user
Continue the ""health_recommendation"" with appropriate advice based on the EPA category.","{""predicted_pm25_ugm3"": 149.822, ""predicted_aqi"": 200, ""aqi_category"": ""Unhealthy"", ""primary_driver"": ""pressure"", ""explanation"": ""PM2.5 is forecast at 149.8 ug/m^3, mapping to AQI 200 (Unhealthy). The dominant driver among the supplied features is pressure (value 1023.0). Everyone may begin to experience health effects; sensitive groups more serious effects."", ""health_recommendation"": ""Everyone should reduce prolonged outdoor exertion; sensitive groups should avoid it."", ""confidence_note"": ""Template fallback used (LLM disabled).""}",False,-0.012833269842720907,109,0.8853254318237305,False
97,134.5382080078125,109.0,192,Unhealthy,"{""pm25"": 137.0, ""dew"": -10.0, ""temp"": -7.0, ""pressure"": 1023.9998779296875, ""wind"": 29.950000762939453}",,"{
  ""predicted_pm25_ugm3"": 134.5382,
  ""predicted_aqi"": 192,
  ""aqi_category"": ""Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the unhealthy air quality."",
  ""health_recommendation"": ""Sensitive
user
Continue the ""health_recommendation"" with appropriate advice based on the EPA guidelines.","{""predicted_pm25_ugm3"": 134.5382, ""predicted_aqi"": 192, ""aqi_category"": ""Unhealthy"", ""primary_driver"": ""pressure"", ""explanation"": ""PM2.5 is forecast at 134.5 ug/m^3, mapping to AQI 192 (Unhealthy). The dominant driver among the supplied features is pressure (value 1023.9998779296875). Everyone may begin to experience health effects; sensitive groups more serious effects."", ""health_recommendation"": ""Everyone should reduce prolonged outdoor exertion; sensitive groups should avoid it."", ""confidence_note"": ""Template fallback used (LLM disabled).""}",False,-0.007449341762178349,106,0.8908371925354004,False
98,104.32341003417969,140.0,176,Unhealthy,"{""pm25"": 109.0, ""dew"": -8.0, ""temp"": -4.0, ""pressure"": 1023.9998779296875, ""wind"": 34.869998931884766}",,"{
  ""predicted_pm25_ugm3"": 104.3234,
  ""predicted_aqi"": 176,
  ""aqi_category"": ""Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the unhealthy AQI."",
  ""health_recommendation"": ""Sensitive
user
""Stay indoors if possible and avoid strenuous outdoor activities."",
""confidence_notee_note"": ""Model prediction based on current conditions.""}
","{""predicted_pm25_ugm3"": 104.3234, ""predicted_aqi"": 176, ""aqi_category"": ""Unhealthy"", ""primary_driver"": ""pressure"", ""explanation"": ""PM2.5 is forecast at 104.3 ug/m^3, mapping to AQI 176 (Unhealthy). The dominant driver among the supplied features is pressure (value 1023.9998779296875). Everyone may begin to experience health effects; sensitive groups more serious effects."", ""health_recommendation"": ""Everyone should reduce prolonged outdoor exertion; sensitive groups should avoid it."", ""confidence_note"": ""Template fallback used (LLM disabled).""}",False,-0.07277976549588717,117,0.97711181640625,False
99,147.7926025390625,117.0,199,Unhealthy,"{""pm25"": 140.0, ""dew"": -8.0, ""temp"": -2.0, ""pressure"": 1025.0, ""wind"": 39.790000915527344}",,"{
  ""predicted_pm25_ugm3"": 147.7926,
  ""predicted_aqi"": 199,
  ""aqi_category"": ""Unhealthy"",
  ""primary_driver"": ""pm25"",
  ""explanation"": ""The high PM2.5 concentration is the main contributor to the unhealthy AQI."",
  ""health_recommendation"": ""Sensitive
user
""Stay indoors if possible and avoid strenuous activities."",
""confidence_notee_note"": ""Model prediction based on current conditions.""","{""predicted_pm25_ugm3"": 147.7926, ""predicted_aqi"": 199, ""aqi_category"": ""Unhealthy"", ""primary_driver"": ""pressure"", ""explanation"": ""PM2.5 is forecast at 147.8 ug/m^3, mapping to AQI 199 (Unhealthy). The dominant driver among the supplied features is pressure (value 1025.0). Everyone may begin to experience health effects; sensitive groups more serious effects."", ""health_recommendation"": ""Everyone should reduce prolonged outdoor exertion; sensitive groups should avoid it."", ""confidence_note"": ""Template fallback used (LLM disabled).""}",False,-0.04177813199551209,115,0.9337272644042969,False
